customer_id,hist_avg_balance,hist_std_balance,hist_avg_balance_at_due,income_hist_avg,expenses_hist_avg,installment_amount,on_time_payments_n,payments_observed_n,payment_delay_avg,payment_delay_max,payment_delay_std,failed_attempts_hist_avg,income_type,income_day_std,income_expected_day,due_day,nomina_en_banco_mock,income_last_30d,expenses_last_30d,expenses_last_7d,current_balance,balance_14d_ago,min_balance_30d,avg_balance_30d,failed_payment_attempts_30d,partial_payments_n,last_payment_delay_days,hist_cycles_available,tenure_months,external_debt_ratio_mock,next_due_date,next_expected_income_date,days_to_due,contacts_sent_90d,contacts_answered_90d,opt_out_flag,current_cycle_paid,app_logins_30d,app_logins_hist_avg,push_enabled,activity_events_90d,days_since_last_login,days_since_last_contact,balance_ratio,min_balance_ratio_30d,projected_coverage,balance_vs_historical,recent_balance_drop,income_variation,income_amount_cv,expense_variation_30d,spending_velocity_7d,payment_punctuality,last_payment_delay_deviation,failed_attempts_deviation,income_due_gap,income_due_gap_pos,income_date_unknown,baseline_unreliable,contact_history_insufficient,contact_response_rate,app_engagement_ratio,synthetic_late_payment_next_cycle,credit_product,digital_capability,has_missing_core,full_name_mock,dui_mock,dataset_version,generator_seed,snapshot_date
C00253,578.7505946487153,296.53938991764886,286.3632941454776,925.0374805860922,686.2808128706043,144.52138449694903,5,6,0.6666666666666666,4,1.632993161855452,0.0,INDEPENDENT,7.41158365654248,,30,False,935.621095409514,749.1482359810086,169.67294038973628,452.1745805574747,565.6247773212777,285.53586526675576,285.53586526675576,0,0,2,6,83,0.4448886169604339,2026-09-28,,16,4,3,False,False,10,13.96157327037146,False,30,0,40,3.1287728257752785,1.9757343611165286,3.1287728257752785,0.7812943688324527,0.20057501246866832,0.011441282159417145,0.33562123876381506,0.09160597518010123,1.0631124023766465,0.8333333333333334,1.3333333333333335,0.0,-15.0,0.0,1,0,0,0.75,0.7162516577713696,1,OVERDRAFT_ELITE,D1,0,Cliente Demo 00253,DUI-DEMO-00253,synth_v1,42,2026-09-12
C00254,1016.3064662475286,365.2547924227268,532.5489386220993,1399.580465563654,798.1256584558844,231.59904896622638,5,6,0.3333333333333333,2,0.816496580927726,0.0,BIWEEKLY,0.2616636348210253,7.0,30,False,1378.2162334114396,795.3075723265168,166.0173411006762,731.2612886302155,928.7586469656886,574.2103665706724,574.2103665706724,0,0,2,6,22,0.18047144618827352,2026-09-28,2026-09-07,16,3,2,False,False,4,5.427535861935358,True,12,10,5,3.1574451272330304,2.4793295530950488,9.108316858197789,0.7195283242959429,0.2126465890581036,-0.015264740168840716,0.06639067718733599,-0.0035308802561486758,0.8944388131989448,0.8333333333333334,1.6666666666666667,0.0,-15.0,0.0,0,0,0,0.6666666666666666,0.7369826937585032,0,CREDICHEQUE,D1,0,Cliente Demo 00254,DUI-DEMO-00254,synth_v1,42,2026-09-12
C00255,589.8955834262082,193.5786448353616,184.0561102918011,793.0077478951416,582.1307388733313,83.18095820860738,6,6,0.0,0,0.0,0.5,BIWEEKLY,0.8843860115036255,15.0,25,False,826.9647250457529,603.2104998194031,150.62242067906962,524.5572091886324,1409.2639255566444,405.0346838885567,405.0346838885567,0,0,2,6,20,0.5181716894168162,2026-09-25,2026-09-15,13,4,1,False,False,4,3.08753672465806,True,12,24,88,6.306217438288087,4.869319765141207,10.0,0.8892373903563068,0.6277792969252102,0.042820485979793134,0.0565153418534004,0.036211386100088186,1.1125961329125595,1.0,2.0,-0.5,-10.0,0.0,0,0,0,0.25,1.295531148845847,0,HOME_LOAN,D3,0,Cliente Demo 00255,DUI-DEMO-00255,synth_v1,42,2026-09-12
C00256,612.5267128334687,156.23585551828396,229.70062983485286,774.6346463788691,503.87001278606084,125.69192586954428,2,6,5.166666666666667,12,4.665476038590989,0.3333333333333333,BIWEEKLY,1.1024528969955378,8.0,20,True,755.4124432339737,598.7597418801962,135.1635388638715,537.9878676425827,612.8394091969675,437.4740264012601,437.4740264012601,0,1,6,6,36,0.26307142666570477,2026-09-20,2026-09-08,8,0,0,False,False,9,9.365817212963817,False,27,1,24,4.28021023562771,3.480526082918919,10.0,0.8783092334927256,0.12213891670652559,-0.0248145409384309,0.07757764767716016,0.1883218423129792,1.1534784812872396,0.3333333333333333,0.833333333333333,-0.3333333333333333,-12.0,0.0,0,0,1,,0.9609412393338761,0,PERSONAL_LOAN_ACCOUNT_DEBIT,D1,0,Cliente Demo 00256,DUI-DEMO-00256,synth_v1,42,2026-09-12
C00257,253.349001928163,113.30763064459032,200.33201345226314,318.3689504263732,239.79622810138082,97.56161818561674,1,6,4.5,13,4.764451699828638,0.5,SALARIED,1.4678461241757317,13.0,10,False,216.53700623588358,279.68925430105963,85.73396767244219,133.80474887590105,310.45666614363284,113.62599451682537,113.62599451682537,1,2,6,6,100,0.7692453446721546,2026-10-10,2026-09-13,28,1,0,True,False,3,2.90470158313291,True,9,22,43,1.3714896427950756,1.1646587728859232,3.590979338260245,0.5281439747445357,0.569006681228754,-0.3198551367968263,0.06610891319649419,0.16636219224771492,1.5373722260370224,0.16666666666666666,1.5,0.5,-15.0,0.0,0,0,1,0.0,1.0328083330213578,1,PERSONAL_LOAN_ACCOUNT_DEBIT,D3,0,Cliente Demo 00257,DUI-DEMO-00257,synth_v1,42,2026-09-12
C00258,1319.2417369977832,264.0432960001508,402.3485218327597,1943.6097672569895,1843.992170126462,202.8904070274384,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,1.681866368132281,5.0,10,True,1728.219248912214,1842.786884966938,431.30333609904727,804.0123615278162,1011.2359941247959,675.7262348948177,675.7262348948177,0,0,0,6,24,0.2946223423382681,2026-10-10,2026-09-05,28,1,0,False,False,7,6.709414294798619,True,21,25,54,3.962791406983986,3.330498690376397,10.0,0.6094503675706306,0.2049211398733166,-0.11081983738369225,0.0687950709475374,-0.0006536281330529461,1.0057550000869653,1.0,0.0,-0.16666666666666666,-15.0,0.0,0,0,1,0.0,1.0433101448850242,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D2,0,Cliente Demo 00258,DUI-DEMO-00258,synth_v1,42,2026-09-12
C00259,719.2666095501309,69.66890093434063,257.4954335380481,782.1261668002836,604.02722605292,121.45813773555842,6,6,0.0,0,0.0,0.0,SALARIED,0.3608355130707417,15.0,30,True,740.7398957376299,590.9941772859823,177.3004152455209,560.4999628605782,652.4274818107227,361.3733714599426,361.3733714599426,0,0,2,6,27,0.8243542704786251,2026-09-28,2026-09-15,16,6,4,False,False,3,0.5775510203242336,True,9,26,78,4.614758412325671,2.97529155474731,10.0,0.7792659292374853,0.14090074607987443,-0.05291508303828646,0.06161573816907909,-0.021576922702811772,1.2621811611666411,1.0,2.0,0.0,-13.0,0.0,0,0,0,0.6666666666666666,5.0,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 00259,DUI-DEMO-00259,synth_v1,42,2026-09-12
C00260,319.74067492365884,91.84994434970983,440.0092706938968,486.6907584462647,285.0416652768752,169.65087879963775,3,6,1.1666666666666667,4,1.602081978759722,0.0,INDEPENDENT,8.11143031070148,,20,False,483.3968597957691,321.30184840454865,75.93217352951226,223.5705887756604,370.5245403784764,177.3848205257147,177.3848205257147,0,1,2,6,84,0.42078544879674995,2026-09-20,,8,0,0,False,False,12,14.2597315792306,True,36,10,87,1.31782747226263,1.0455873956020643,1.31782747226263,0.6992247352609737,0.3966105765969192,-0.006767949860012096,0.2788474234844287,0.12721011537892926,1.1454758582740836,0.5,0.8333333333333333,0.0,-15.0,0.0,1,0,1,,0.8415305669202137,1,HOME_LOAN,D1,0,Cliente Demo 00260,DUI-DEMO-00260,synth_v1,42,2026-09-12
C00261,490.4265917071532,76.29617662964185,502.6190320927373,598.1417763809434,549.9473373947618,206.0872315334293,5,6,0.16666666666666666,1,0.408248290463863,0.3333333333333333,UNKNOWN,0.9347308710748894,10.0,10,True,630.3293777887303,522.207189462782,115.04441941876006,416.06874736644914,437.96710249099914,310.5472073571268,310.5472073571268,0,0,1,6,11,0.19499509590086694,2026-10-10,2026-09-10,28,2,0,False,False,9,7.12528801241796,True,27,0,21,2.0188962910055825,1.5068726240167534,5.077452481501474,0.848381295798281,0.050000000000000086,0.05381266227973241,0.17314521275603934,-0.05044146238327437,0.8995243178085802,0.8333333333333334,0.8333333333333334,-0.3333333333333333,-15.0,0.0,0,0,0,0.0,1.2631068364274944,0,STUDENT_LOAN,D1,0,Cliente Demo 00261,DUI-DEMO-00261,synth_v1,42,2026-09-12
C00262,187.0320457770538,86.11013212883121,111.58502292048912,295.1552021043453,174.73594860746857,58.16642092919682,2,6,3.5,11,4.08656334834051,0.0,SALARIED,0.9473055679091646,4.0,25,True,247.13268269202322,220.84778028844977,40.51531411928245,101.67600876880574,226.71589103136668,61.47745908538862,61.47745908538862,1,4,4,6,63,1.299738895292646,2026-09-25,2026-09-04,13,2,1,False,False,9,10.201948572188018,False,27,29,32,1.7480189969496498,1.0569235325691118,5.996736362469628,0.543628811556741,0.5515267663582584,-0.16270260212233972,0.06716389389045227,0.26389436202717526,0.9970235209257231,0.3333333333333333,0.5,1.0,-15.0,0.0,0,0,0,0.5,0.8821844117637779,1,PERSONAL_LOAN_MORTGAGE_BACKED,D3,0,Cliente Demo 00262,DUI-DEMO-00262,synth_v1,42,2026-09-12
C00263,431.5466102545159,190.45354919134405,142.16568723802982,614.9286799026838,556.420307479906,84.74063874490841,6,6,0.0,0,0.0,0.0,BIWEEKLY,1.9402056839445343,27.0,10,True,625.454527401933,570.406263577226,167.75891749394012,287.1066206832533,375.987851899759,243.706272174514,243.706272174514,0,0,0,6,118,0.3664891236127382,2026-10-10,2026-09-27,28,1,1,False,False,5,4.493510492424735,True,15,8,9,3.388062975870641,2.8759078971322594,10.0,0.6652968969306112,0.23639389083294648,0.017117184225193288,0.0718641257295365,0.025135596076038415,1.296436049379799,1.0,0.0,0.0,-13.0,0.0,0,0,1,1.0,1.1127157727636592,1,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 00263,DUI-DEMO-00263,synth_v1,42,2026-09-12
C00264,397.05213905658553,48.72009095154245,315.76413268420407,574.1560975894748,394.4634425678677,127.90534684755119,5,6,0.6666666666666666,4,1.632993161855452,0.0,INDEPENDENT,9.999310315210863,13.0,20,True,681.9434061830312,401.97843645888065,94.43795385128348,298.0974651006268,420.73211055980363,274.59066575882844,274.59066575882844,0,0,3,6,46,0.5152641071234499,2026-09-20,2026-09-13,8,0,0,False,False,7,8.452893993505944,True,21,1,15,2.330609880257199,2.146827107127192,7.662235359494054,0.7507766254802715,0.2914791678153725,0.18773171450427584,0.35491381696036833,0.019051179602581344,1.0294571251444982,0.8333333333333334,2.3333333333333335,0.0,-7.0,0.0,0,0,1,,0.828118749079055,0,VEHICLE_LOAN,D1,0,Cliente Demo 00264,DUI-DEMO-00264,synth_v1,42,2026-09-12
C00265,447.0387895718195,247.61945935680615,336.10171721938246,756.7414769042259,711.4802173195632,208.4020070434133,5,6,0.16666666666666666,1,0.408248290463863,0.0,SALARIED,0.836545161520087,3.0,30,False,676.8039820882245,730.3680939631518,195.11283445115308,376.58979572535213,453.17281322481665,357.442764269532,357.442764269532,0,0,2,6,13,0.05133181785321032,2026-09-28,2026-09-03,16,12,2,False,False,3,2.6684255917913,True,9,1,10,1.8070353595342425,1.7151598938059711,5.05462395855976,0.8424096622265274,0.1689929652983664,-0.10563382245548353,0.07353480688507229,0.026547297006720632,1.1792108448225846,0.8333333333333334,1.8333333333333333,0.0,-15.0,0.0,0,0,0,0.16666666666666666,1.124258442592029,1,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 00265,DUI-DEMO-00265,synth_v1,42,2026-09-12
C00266,843.6306393996274,306.8323316915769,347.25818385981,1319.8050369749556,816.5513181770805,155.3172466514851,6,6,0.0,0,0.0,0.0,SALARIED,0.1497760002245987,17.0,20,True,1542.2870154494567,896.4212418538425,233.9261389185146,657.1857876500117,813.559884987229,430.94461906116084,430.94461906116084,1,1,0,6,73,0.2657003306616984,2026-09-20,2026-09-17,8,1,0,True,False,6,5.4410270147459325,True,18,5,10,4.23124798963675,2.774608926902711,10.0,0.778997059800602,0.192209694974909,0.16857185132770708,0.052133029251250906,0.0978137220512589,1.231866724059924,1.0,0.0,1.0,-3.0,0.0,0,0,1,0.0,1.102732992087555,0,PERSONAL_LOAN_ACCOUNT_DEBIT,D1,0,Cliente Demo 00266,DUI-DEMO-00266,synth_v1,42,2026-09-12
C00267,445.6063408531783,363.13783761326124,550.4798785133745,813.0898543801185,696.4498006878445,269.25257357080955,6,6,0.0,0,0.0,0.0,INDEPENDENT,8.556913957198997,19.0,25,True,799.4402264691046,644.3155836664336,149.23898094605858,379.71806947189197,525.0715214927477,317.77811260761297,317.77811260761297,0,0,1,6,86,0.398849789284048,2026-09-25,2026-09-19,13,4,0,False,False,10,6.76990824507727,True,30,25,13,1.410267186813097,1.1802231205936529,4.379376138556741,0.8521379402834941,0.27682600573656013,-0.016787354850737967,0.3324496756185821,-0.07485710667146557,0.9214269534347679,1.0,1.0,0.0,-6.0,0.0,0,0,0,0.0,1.4771248941625594,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D2,0,Cliente Demo 00267,DUI-DEMO-00267,synth_v1,42,2026-09-12
C00268,795.2442483681789,98.87975541165184,444.54918349703115,1075.6902368223919,860.0157882941509,194.20562472488277,6,6,0.0,0,0.0,0.0,SALARIED,1.2804726570597864,23.0,15,False,1074.8544319420196,757.8209724250873,228.5016796883265,716.1991649307494,842.8206935590181,592.1946984063813,592.1946984063813,0,1,3,6,83,0.17130091644421658,2026-09-15,2026-09-23,3,2,2,False,False,9,7.6114811071691655,True,27,22,17,3.687839453390382,3.0493179548496667,3.687839453390382,0.9006027599701248,0.15023542919144298,-0.0007769940190600429,0.04975901960305757,-0.11882899972309563,1.1424874241073122,1.0,3.0,0.0,8.0,8.0,0,0,0,1.0,1.1824242710821427,0,SALARY_ADVANCE,D1,0,Cliente Demo 00268,DUI-DEMO-00268,synth_v1,42,2026-09-12
C00269,279.392618447678,60.6369433367769,186.36426811049333,370.2808385970256,329.74683369350424,86.16265993900426,5,6,0.8333333333333334,5,2.0412414523193148,0.3333333333333333,SALARIED,0.7495879138363806,10.0,15,False,353.0239534110784,326.25361262302295,75.30984818669594,151.84151268682294,168.43649953381893,138.04735978451657,138.04735978451657,0,0,3,6,70,0.7595339614588821,2026-09-15,2026-09-10,3,2,1,False,False,8,7.23968614657553,True,24,18,11,1.7622658445585786,1.602171519336128,5.8594461505169715,0.5434700226887289,0.09852369820630254,-0.04660485606366397,0.057807812385180256,-0.010593645529067323,0.9820635533495096,0.8333333333333334,2.1666666666666665,-0.3333333333333333,-5.0,0.0,0,0,0,0.5,1.1050202782318275,0,CREDICHEQUE,D2,0,Cliente Demo 00269,DUI-DEMO-00269,synth_v1,42,2026-09-12
C00270,756.7449900564794,250.25968170344015,825.7926175186359,1099.8318198148295,697.8823159584692,398.09288252028887,6,6,0.0,0,0.0,0.0,SALARIED,1.604871820817238,2.0,5,False,1126.2660082515165,711.0234298307562,119.87434776298545,477.12854622961464,680.68284438606,437.11549902117275,437.11549902117275,0,1,0,6,80,0.47309190482159624,2026-10-05,2026-09-02,23,7,2,False,False,4,3.3210142670552893,True,12,8,39,1.1985357367078717,1.0980238989801459,4.02768957920119,0.6305010968014526,0.29904426097302417,0.02403475509659062,0.06947239004450405,0.018829985474325982,0.73860546913688,1.0,0.0,0.0,-15.0,0.0,0,0,0,0.2857142857142857,1.2044513146722373,0,SALARY_ADVANCE,D1,0,Cliente Demo 00270,DUI-DEMO-00270,synth_v1,42,2026-09-12
C00271,441.013826686866,143.24314682776986,114.16037198598444,546.9440477800542,377.47807565445413,63.35924175066186,5,6,0.16666666666666666,1,0.408248290463863,0.0,SALARIED,1.2894166190182739,16.0,30,False,513.87535163049,353.03111290665856,73.65910121054036,329.67580456627024,483.939639544448,309.03735265218074,309.03735265218074,0,0,0,6,56,0.45735365412997164,2026-09-28,2026-09-16,16,4,1,False,False,6,5.467467048742986,False,18,0,74,5.203278881771441,4.877541840988848,10.0,0.7475407450214722,0.31876668570359845,-0.06046083924632524,0.05263244239748285,-0.06476392756164857,0.8390795535772095,0.8333333333333334,-0.16666666666666666,0.0,-12.0,0.0,0,0,0,0.25,1.097400303743842,0,PERSONAL_LOAN_MORTGAGE_BACKED,D1,0,Cliente Demo 00271,DUI-DEMO-00271,synth_v1,42,2026-09-12
C00272,505.7068037186353,71.92832949791045,276.60754700781575,689.4916109306596,570.4918680858708,123.73963344431512,6,6,0.0,0,0.0,0.0,SALARIED,0.8278289156185601,6.0,20,True,585.7636711497884,658.5738525070136,219.22938703940676,410.369317503093,533.8052773303091,299.9744065613603,299.9744065613603,0,0,0,6,82,0.1578740900328885,2026-09-20,2026-09-06,8,4,2,False,False,11,12.939191768460086,False,33,24,8,3.3163935117665106,2.4242386874077315,8.050233873540265,0.811476757847644,0.2312378035012122,-0.15044119193975644,0.0635165080319762,0.15439656434837148,1.6524098186226124,1.0,0.0,0.0,-14.0,0.0,0,0,0,0.5,0.8501303788396614,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D2,0,Cliente Demo 00272,DUI-DEMO-00272,synth_v1,42,2026-09-12
C00273,463.1116025663464,101.60065959734447,328.31261924016786,723.7384316809461,655.0616617399664,174.0680713704032,6,6,0.0,0,0.0,0.0,SALARIED,1.478436483226859,21.0,15,True,633.1230256375877,709.7636930828323,161.71081236466725,435.2537224608799,602.3724656300676,411.0012558460182,411.0012558460182,0,0,2,6,96,0.24152881791729097,2026-09-15,2026-09-21,3,2,1,False,False,5,6.2027105037131625,True,15,10,9,2.5004799503677737,2.3611524652987033,2.5004799503677737,0.9398462920145139,0.27743423331009226,-0.12520463481937266,0.06023231528041199,0.08350669034357323,1.0615130357668499,1.0,2.0,0.0,6.0,6.0,0,0,0,0.5,0.8060992040506844,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 00273,DUI-DEMO-00273,synth_v1,42,2026-09-12
C00274,446.6783269828927,171.98631017144217,489.1214451995132,625.1015828378058,363.87370869165187,219.10161234832918,3,6,3.5,8,3.9874804074753776,0.0,BIWEEKLY,1.5861307469304418,12.0,20,False,703.8260178181121,448.8318547271959,118.73177040883205,208.90992197469103,405.61600116111106,141.03203151424236,141.03203151424236,1,1,5,6,117,0.8080139943668294,2026-09-20,2026-09-12,8,0,0,False,False,8,7.341063582548761,False,24,14,28,0.9534841835968083,0.6436832207789905,4.165811150406914,0.46769657123456554,0.4849564085818404,0.12593862684352336,0.06746608346562812,0.23348250782124497,1.403087391484547,0.5,1.5,1.0,-8.0,0.0,0,0,1,,1.0897603473994788,1,PERSONAL_LOAN_MORTGAGE_BACKED,D3,0,Cliente Demo 00274,DUI-DEMO-00274,synth_v1,42,2026-09-12
C00275,358.43810151259805,212.32808260126146,199.58951024752514,604.410039365801,375.2718686631857,86.41790650728737,4,6,2.5,9,3.987480407475377,0.0,SALARIED,0.3948431312869898,23.0,30,True,603.5306758088857,368.8245269592295,97.92101370716705,255.6440050581036,308.7881456021815,179.36959137070048,179.36959137070048,0,0,2,6,61,0.7565164999012948,2026-09-28,2026-09-23,16,5,4,False,False,9,8.793099977105063,True,27,27,38,2.958229554386924,2.0756067650814334,9.942090888241289,0.7132166027531491,0.17210550761409293,-0.0014549122278611395,0.062401906878616756,-0.017180455670507105,1.1220141825198433,0.6666666666666666,-0.5,0.0,-5.0,0.0,0,0,0,0.8,1.0235298158139507,1,STUDENT_LOAN,D1,0,Cliente Demo 00275,DUI-DEMO-00275,synth_v1,42,2026-09-12
C00276,460.41339331221997,131.25544831033463,223.98905442161822,785.8488045609004,509.8960073390743,107.73477362624367,6,6,0.0,0,0.0,0.0,INDEPENDENT,7.240902809381563,17.0,15,True,842.5468920188083,481.5456568976231,91.03775765439381,325.412117140745,550.3353327492848,271.019791033948,271.019791033948,0,0,1,6,84,0.8544259152610278,2026-09-15,2026-09-17,3,3,1,False,False,10,8.98130382096208,True,30,28,35,3.020492884402146,2.5156203694656387,3.020492884402146,0.7067824738974815,0.4087021170981359,0.07214884991724137,0.27845649624589347,-0.055600259726290804,0.7677297964280312,1.0,1.0,0.0,2.0,2.0,0,0,0,0.3333333333333333,1.11342408622903,1,PERSONAL_LOAN_MORTGAGE_BACKED,D3,0,Cliente Demo 00276,DUI-DEMO-00276,synth_v1,42,2026-09-12
C00277,715.0246298876558,218.94899547566936,190.14497591716727,891.1824099697698,826.5219595178966,125.32634658137223,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,0.5362889920789835,1.0,25,True,860.3091902213743,707.8593037773312,163.6814743148062,384.7313392695237,459.00596368736586,372.454525375297,372.454525375297,0,0,0,6,36,0.7082949505578657,2026-09-25,2026-09-01,13,2,1,False,False,2,2.1516933015495887,False,6,27,20,3.0698360701013834,2.97187730700718,9.934387807934021,0.5380672541727303,0.16181625140807857,-0.03464298599592285,0.06593935633385273,-0.143568666717313,0.8515567329441617,1.0,0.0,-0.16666666666666666,-15.0,0.0,0,0,0,0.5,0.9295005001687073,0,OVERDRAFT_ELITE,D1,0,Cliente Demo 00277,DUI-DEMO-00277,synth_v1,42,2026-09-12
C00278,911.842017946305,401.27013874057565,774.7435171647973,1054.167647857552,610.5660970763985,374.00716079686777,2,6,1.5,3,1.224744871391589,0.0,UNKNOWN,0.8952524655727432,24.0,15,True,1204.1643635814244,666.7992686454542,178.7226539639534,490.8270756741441,746.5129898375744,420.3691191789225,420.3691191789225,0,1,0,6,110,0.5415579677903407,2026-09-15,2026-09-24,3,5,0,False,False,3,3.2332596906769417,True,9,18,30,1.312346733223977,1.1239600821633333,1.312346733223977,0.5382808271761909,0.34250698600577895,0.14228924216059902,0.17358025055306553,0.0921000557324089,1.258680126074603,0.3333333333333333,-1.5,0.0,9.0,9.0,0,0,0,0.0,0.9278561844724249,1,CREDICHEQUE,D2,0,Cliente Demo 00278,DUI-DEMO-00278,synth_v1,42,2026-09-12
C00279,1386.0201993106466,458.58734093309954,742.6566013466469,1587.6307862840547,1046.4521612594228,484.4038623579466,2,6,1.6666666666666667,3,1.3662601021279464,0.16666666666666666,INDEPENDENT,3.5576601064795703,25.0,5,True,1037.428016686632,1283.9913343713426,351.86973989428225,933.1457172850709,1634.527654576589,616.8971826031637,616.8971826031637,3,2,1,6,107,0.9347087719928975,2026-10-05,2026-09-25,23,2,2,False,False,8,6.682819593968536,False,24,3,53,1.9263795972698703,1.2735182985541766,4.068038855799961,0.6732554963839501,0.4291037446369822,-0.34655587076716077,0.2693073056822305,0.2269947752088709,1.4458758245808816,0.3333333333333333,-0.6666666666666667,2.8333333333333335,-10.0,0.0,0,0,0,1.0,1.1970995008185261,0,OVERDRAFT_ELITE,D1,0,Cliente Demo 00279,DUI-DEMO-00279,synth_v1,42,2026-09-12
C00280,498.8332366321044,128.11596035945442,169.78932676286877,622.0811644258189,573.6762316340836,99.11723989921067,3,6,2.6666666666666665,12,4.676180777800049,0.16666666666666666,SALARIED,0.636237230664283,10.0,20,True,451.38286946893163,816.4819567942866,163.54693050555616,286.25433841662226,401.8393841768806,165.4709379967892,165.4709379967892,0,0,3,6,114,0.9069289826230548,2026-09-20,2026-09-10,8,3,3,False,False,4,3.188306805394202,False,12,29,34,2.8880378298236073,1.6694465883538685,7.442067683035109,0.5738477659373333,0.2876399136361916,-0.27439875167164374,0.05292320682713251,0.4232452239978375,1.2258688130946602,0.5,0.3333333333333335,-0.16666666666666666,-10.0,0.0,0,0,0,1.0,1.2545844061282052,0,CREDICHEQUE,D1,0,Cliente Demo 00280,DUI-DEMO-00280,synth_v1,42,2026-09-12
C00281,274.2822227278232,122.52977083038125,146.8822129291436,408.8401211964618,367.80275690933155,70.89522225412385,6,6,0.0,0,0.0,0.0,BIWEEKLY,1.7879098515124086,18.0,5,False,422.8935785757215,347.13798055026234,82.18365236347948,145.76539367333535,206.13913978586416,140.9069307481706,140.9069307481706,0,0,0,6,21,0.06044156085138256,2026-10-05,2026-09-18,23,5,2,False,False,6,3.393101769890395,True,18,10,20,2.056067941374659,1.9875377531519662,8.021118407820197,0.5314430961790106,0.29287861672094206,0.03437396833298206,0.06361176280717055,-0.05618439767204725,0.9608130948569187,1.0,0.0,0.0,-15.0,0.0,0,0,0,0.4,1.7682935576063825,0,PERSONAL_LOAN_ACCOUNT_DEBIT,D1,0,Cliente Demo 00281,DUI-DEMO-00281,synth_v1,42,2026-09-12
C00282,399.825467376733,93.44711422824301,235.147935269379,498.69996619175555,366.1868788320979,110.46254650197871,6,6,0.0,0,0.0,0.0,UNKNOWN,1.731671649450273,19.0,5,True,601.3953318163639,388.99758414265955,75.82855599623898,177.77754478408013,188.53225180273122,97.56130453475535,97.56130453475535,0,0,2,6,45,0.40449157829480265,2026-10-05,2026-09-19,23,2,2,False,False,15,11.533065196049275,True,45,27,32,1.6093920556221797,0.8832070925778245,7.053729080801941,0.4446378714954902,0.05704438851080061,0.2059261531714659,0.18563273495393795,0.06229252501704388,0.8904272917253603,1.0,2.0,0.0,-15.0,0.0,0,0,0,1.0,1.3006082723904435,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 00282,DUI-DEMO-00282,synth_v1,42,2026-09-12
C00283,321.9902246920101,69.80579582134239,224.84984688866828,443.0285358148058,253.7591130186643,83.8657514331888,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,0.7115973537718319,14.0,10,False,403.88631167984687,276.8611742199466,53.950505885418025,274.29312677163796,568.5016469673684,163.17004670208223,163.17004670208223,0,0,1,6,118,0.16757352011313584,2026-10-10,2026-09-14,28,7,7,False,False,8,7.4802735830822655,False,24,24,20,3.2706214644741136,1.945610024517228,8.086488547017346,0.8518678696969906,0.5175156866566084,-0.0883514739360291,0.04349159113824239,0.09103933618960552,0.9142023415341721,1.0,1.0,-0.16666666666666666,-15.0,0.0,0,0,0,1.0,1.0694796000634486,0,SALARY_ADVANCE,D1,0,Cliente Demo 00283,DUI-DEMO-00283,synth_v1,42,2026-09-12
C00284,697.3916849925835,318.7870926007053,364.5811250063568,1141.0604433431563,830.6114449856021,161.7997575910368,5,6,0.5,3,1.224744871391589,0.16666666666666666,SALARIED,0.16732267356442665,3.0,10,False,1248.4935399182727,824.6838382737773,142.1460269638658,462.9552947763566,487.641383428165,239.10777188506404,239.10777188506404,0,0,1,6,49,0.6217760360296115,2026-10-10,2026-09-03,28,3,1,False,False,7,9.623627913346542,True,21,0,28,2.861285465868973,1.4778005569664083,10.0,0.6638382773108056,0.050623448892427605,0.09415197696307101,0.04630849489111635,-0.007136437557668874,0.7358770693982167,0.8333333333333334,0.5,-0.16666666666666666,-15.0,0.0,0,0,0,0.3333333333333333,0.7273764180233984,1,STUDENT_LOAN,D1,0,Cliente Demo 00284,DUI-DEMO-00284,synth_v1,42,2026-09-12
C00285,2052.18810616154,344.0516285949673,483.4787476933456,2421.9502442457187,1647.102176413369,298.36495301469716,4,6,1.8333333333333333,9,3.600925806881706,0.0,BIWEEKLY,0.45774230126850246,11.0,25,True,2633.4404531541695,1864.0660398112243,520.9255461725736,1489.4786607482013,1725.600537412681,1156.9537141041508,1156.9537141041508,0,0,2,6,85,0.45634612990629697,2026-09-25,2026-09-11,13,4,3,False,False,8,10.580850424886716,False,24,4,10,4.99213679655878,3.877646159222864,10.0,0.7258002598670921,0.13683461006480357,0.08732227650461759,0.05813665250731988,0.13172459274524348,1.3599519693548776,0.6666666666666666,0.16666666666666674,0.0,-14.0,0.0,0,0,0,0.75,0.7560828930332083,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 00285,DUI-DEMO-00285,synth_v1,42,2026-09-12
